id,Category,Ambiguity,Cas_No,CAS,Chemical_Formula,Molar_Mass,Chemical_Name,IUPAC_name,Alt_Chem_Name,Acronym,Alt_Acronym,INCHIKEY,DTXSID,DTXCID,SMILES,SMILES_CAN,INCHI_STRING,Note
chem0818,PBDE,NA,407606-57-9,407606579,C12H7Br3O,406.899,"3,4',5-tribromodiphenyl ether","1,3-Dibromo-5-(4-bromophenoxy)benzene",NA,BDE 39,"3,4',5-triBDE",UFFNOPDHJNQYKD-UHFFFAOYSA-N,DTXSID70785695,DTXCID00736438,BrC1=CC=C(OC2=CC(Br)=CC(Br)=C2)C=C1,Brc1ccc(cc1)Oc1cc(Br)cc(c1)Br,InChI=1S/C12H7Br3O/c13-8-1-3-11(4-2-8)16-12-6-9(14)5-10(15)7-12/h1-7H,NA
chem0819,PBDE,NA,407606-59-1,407606591,C12H3Br7O,722.483,"2,2',3,3',4,5,5'-heptabromodiphenyl ether","1,2,3,4-Tetrabromo-5-(2,3,5-tribromophenoxy)benzene",NA,BDE 172,"2,2',3,3',4,5,5'-heptaBDE",DSRRSKFMOJQETR-UHFFFAOYSA-N,DTXSID00879970,DTXCID401017963,BrC1=CC(OC2=CC(Br)=C(Br)C(Br)=C2Br)=C(Br)C(Br)=C1,Brc1cc(Oc2cc(Br)c(c(c2Br)Br)Br)c(c(c1)Br)Br,InChI=1S/C12H3Br7O/c13-4-1-5(14)9(16)7(2-4)20-8-3-6(15)10(17)12(19)11(8)18/h1-3H,NA
chem0820,PBDE,NA,407606-61-5,407606615,C12H3Br7O,722.483,"2,2',3,3',4,6,6'-heptabromodiphenyl ether","1,2,3,5-Tetrabromo-4-(2,3,6-tribromophenoxy)benzene",NA,BDE 176,"2,2',3,3',4,6,6'-heptaBDE",SWUALKCOTZOSMY-UHFFFAOYSA-N,DTXSID80879973,DTXCID501017966,BrC1=CC=C(Br)C(OC2=C(Br)C=C(Br)C(Br)=C2Br)=C1Br,Brc1cc(Br)c(c(c1Oc1c(Br)ccc(c1Br)Br)Br)Br,InChI=1S/C12H3Br7O/c13-4-1-2-5(14)11(9(4)18)20-12-7(16)3-6(15)8(17)10(12)19/h1-3H,NA
chem0821,PBDE,NA,417727-71-0,417727710,C12H5Br5O,564.691,"2,3',4,5,5'-pentabromodiphenyl ether","1,2,4-Tribromo-5-(3,5-dibromophenoxy)benzene",NA,BDE 120,"2,3',4,5,5'-pentaBDE",AKSBEUHDCRZJAN-UHFFFAOYSA-N,DTXSID30785570,DTXCID60736313,BrC1=CC(OC2=CC(Br)=C(Br)C=C2Br)=CC(Br)=C1,Brc1cc(cc(c1)Br)Oc1cc(Br)c(cc1Br)Br,InChI=1S/C12H5Br5O/c13-6-1-7(14)3-8(2-6)18-12-5-10(16)9(15)4-11(12)17/h1-5H,NA
chem0822,PBDE,NA,437701-78-5,437701785,C12HBr9O,880.275,"2,2',3,3',4,5,5',6,6'-nonabromodiphenyl ether","1,2,3,4,5-Pentabromo-6-(2,3,5,6-tetrabromophenoxy)benzene",NA,BDE 208,"2,2',3,3',4,5,5',6,6'-nonaBDE",ASGZXYIDLFWXID-UHFFFAOYSA-N,DTXSID40556652,DTXCID10507434,BrC1=CC(Br)=C(Br)C(OC2=C(Br)C(Br)=C(Br)C(Br)=C2Br)=C1Br,Brc1c(Oc2c(Br)c(Br)cc(c2Br)Br)c(Br)c(c(c1Br)Br)Br,InChI=1S/C12HBr9O/c13-2-1-3(14)5(16)11(4(2)15)22-12-9(20)7(18)6(17)8(19)10(12)21/h1H,NA
chem0823,PBDE,NA,437701-79-6,437701796,C12HBr9O,880.275,"2,2',3,3',4,4',5,6,6'-nonabromodiphenyl ether","1,2,3,4,5-Pentabromo-6-(2,3,4,6-tetrabromophenoxy)benzene",NA,BDE 207,"2,2',3,3',4,4',5,6,6'-nonaBDE",IEEVDIAVLGLVOW-UHFFFAOYSA-N,DTXSID30451985,DTXCID60402804,BrC1=CC(Br)=C(Br)C(Br)=C1OC1=C(Br)C(Br)=C(Br)C(Br)=C1Br,Brc1c(Br)cc(c(c1Br)Oc1c(Br)c(Br)c(c(c1Br)Br)Br)Br,InChI=1S/C12HBr9O/c13-2-1-3(14)11(8(19)4(2)15)22-12-9(20)6(17)5(16)7(18)10(12)21/h1H,NA
chem0824,PBDE,NA,442690-45-1,442690451,C12H3Br7O,722.483,"2,2',3,4,4',5,6'-heptabromodiphenyl ether","1,2,3,4-Tetrabromo-5-(2,4,6-tribromophenoxy)benzene",NA,BDE 182,"2,2',3,4,4',5,6'-heptaBDE",ZYHDTADADSNMLV-UHFFFAOYSA-N,DTXSID20879977,DTXCID901017970,BrC1=CC(Br)=C(OC2=CC(Br)=C(Br)C(Br)=C2Br)C(Br)=C1,Brc1cc(Br)c(c(c1)Br)Oc1cc(Br)c(c(c1Br)Br)Br,InChI=1S/C12H3Br7O/c13-4-1-6(15)12(7(16)2-4)20-8-3-5(14)9(17)11(19)10(8)18/h1-3H,NA
chem0825,PBDE,NA,446254-15-5,446254155,C12H7Br3O,406.899,"2,3,4'-tribromodiphenyl ether","1,2-Dibromo-3-(4-bromophenoxy)benzene",NA,BDE 22,"2,3,4'-triBDE",WZHNIFQVNBINLF-UHFFFAOYSA-N,DTXSID80879857,DTXCID201017850,BrC1=CC=C(OC2=CC=CC(Br)=C2Br)C=C1,Brc1ccc(cc1)Oc1cccc(c1Br)Br,InChI=1S/C12H7Br3O/c13-8-4-6-9(7-5-8)16-11-3-1-2-10(14)12(11)15/h1-7H,NA
chem0826,PBDE,NA,446254-16-6,446254166,C12H7Br3O,406.899,"2,3,5-tribromodiphenyl ether","1,2,5-Tribromo-3-phenoxybenzene",NA,BDE 23,"2,3,5-triBDE",XQHLKDAUZRXBGC-UHFFFAOYSA-N,DTXSID40879858,DTXCID901017851,BrC1=CC(OC2=CC=CC=C2)=C(Br)C(Br)=C1,Brc1cc(Oc2ccccc2)c(c(c1)Br)Br,InChI=1S/C12H7Br3O/c13-8-6-10(14)12(15)11(7-8)16-9-4-2-1-3-5-9/h1-7H,NA
chem0827,PBDE,NA,446254-17-7,446254177,C12H7Br3O,406.899,"2',3,5-tribromodiphenyl ether","1,3-Dibromo-5-(2-bromophenoxy)benzene","2,3',5'-tribromodiphenyl ether",BDE 34,"2,3',5'-triBDE",XMNXHCHZIPYCNA-UHFFFAOYSA-N,DTXSID30879862,DTXCID701017855,BrC1=CC(OC2=C(Br)C=CC=C2)=CC(Br)=C1,Brc1cc(cc(c1)Br)Oc1ccccc1Br,InChI=1S/C12H7Br3O/c13-8-5-9(14)7-10(6-8)16-12-4-2-1-3-11(12)15/h1-7H,NA
chem0828,PBDE,NA,446254-18-8,446254188,C12H6Br4O,485.795,"2,2',3,4'-tetrabromodiphenyl ether","1,2-Dibromo-3-(2,4-dibromophenoxy)benzene",NA,BDE 42,"2,2',3,4'-tetraBDE",HQDQKPAHIDGGMH-UHFFFAOYSA-N,DTXSID90879868,DTXCID501017861,BrC1=CC=C(OC2=C(Br)C(Br)=CC=C2)C(Br)=C1,Brc1ccc(c(c1)Br)Oc1cccc(c1Br)Br,InChI=1S/C12H6Br4O/c13-7-4-5-10(9(15)6-7)17-11-3-1-2-8(14)12(11)16/h1-6H,NA
chem0829,PBDE,NA,446254-19-9,446254199,C12H6Br4O,485.795,"2,2',3,5-tetrabromodiphenyl ether","1,2,5-Tribromo-3-(2-bromophenoxy)benzene",NA,BDE 43,"2,2',3,5-tetraBDE",LKMQHSYDVDIECC-UHFFFAOYSA-N,DTXSID50879869,DTXCID201017862,BrC1=CC(OC2=CC=CC=C2Br)=C(Br)C(Br)=C1,Brc1cc(Oc2ccccc2Br)c(c(c1)Br)Br,InChI=1S/C12H6Br4O/c13-7-5-9(15)12(16)11(6-7)17-10-4-2-1-3-8(10)14/h1-6H,NA
chem0830,PBDE,NA,446254-20-2,446254202,C12H6Br4O,485.795,"2,2',3,5'-tetrabromodiphenyl ether","1,2-Dibromo-3-(2,5-dibromophenoxy)benzene",NA,BDE 44,"2,2',3,5'-tetraBDE",VBGBGTYMDIVKNK-UHFFFAOYSA-N,DTXSID60879870,DTXCID901017863,BrC1=CC=C(Br)C(OC2=C(Br)C(Br)=CC=C2)=C1,Brc1ccc(c(c1)Oc1cccc(c1Br)Br)Br,InChI=1S/C12H6Br4O/c13-7-4-5-8(14)11(6-7)17-10-3-1-2-9(15)12(10)16/h1-6H,NA
chem0831,PBDE,NA,446254-21-3,446254213,C12H6Br4O,485.795,"2,2',3,6-tetrabromodiphenyl ether","1,2,4-Tribromo-3-(2-bromophenoxy)benzene",NA,BDE 45,"2,2',3,6-tetraBDE",VTFWUBIOZQCMQS-UHFFFAOYSA-N,DTXSID20879871,DTXCID601017864,BrC1=C(Br)C(OC2=C(Br)C=CC=C2)=C(Br)C=C1,Brc1ccccc1Oc1c(Br)ccc(c1Br)Br,InChI=1S/C12H6Br4O/c13-7-3-1-2-4-10(7)17-12-9(15)6-5-8(14)11(12)16/h1-6H,NA
chem0832,PBDE,NA,446254-22-4,446254224,C12H6Br4O,485.795,"2,2',3,6'-tetrabromodiphenyl ether","1,2-Dibromo-3-(2,6-dibromophenoxy)benzene",NA,BDE 46,"2,2',3,6'-tetraBDE",GBUUKJRFSKCMTB-UHFFFAOYSA-N,DTXSID80879872,DTXCID301017865,BrC1=CC=CC(OC2=C(Br)C=CC=C2Br)=C1Br,Brc1c(Br)cccc1Oc1c(Br)cccc1Br,InChI=1S/C12H6Br4O/c13-7-3-2-6-10(11(7)16)17-12-8(14)4-1-5-9(12)15/h1-6H,NA
chem0833,PBDE,NA,446254-23-5,446254235,C12H6Br4O,485.795,"2,2',4,6-tetrabromodiphenyl ether","1,3,5-Tribromo-2-(2-bromophenoxy)benzene",NA,BDE 50,"2,2',4,6-tetraBDE",FXUAKFRJBKFDSY-UHFFFAOYSA-N,DTXSID00879874,DTXCID701017867,BrC1=CC(Br)=C(OC2=C(Br)C=CC=C2)C(Br)=C1,Brc1cc(Br)c(c(c1)Br)Oc1ccccc1Br,InChI=1S/C12H6Br4O/c13-7-5-9(15)12(10(16)6-7)17-11-4-2-1-3-8(11)14/h1-6H,NA
chem0834,PBDE,NA,446254-24-6,446254246,C12H6Br4O,485.795,"2,2',5,5'-tetrabromodiphenyl ether","1,1'-Oxybis(2,5-dibromobenzene)",NA,BDE 52,"2,2',5,5'-tetraBDE",CDTHXJORUCZHMD-UHFFFAOYSA-N,DTXSID60879875,DTXCID401017868,BrC1=CC(OC2=CC(Br)=CC=C2Br)=C(Br)C=C1,Brc1ccc(cc1Oc1cc(Br)ccc1Br)Br,InChI=1S/C12H6Br4O/c13-7-1-3-9(15)11(5-7)17-12-6-8(14)2-4-10(12)16/h1-6H,NA
chem0835,PBDE,NA,446254-25-7,446254257,C12H6Br4O,485.795,"2,2',5,6'-tetrabromodiphenyl ether","1,3-Dibromo-2-(2,5-dibromophenoxy)benzene",NA,BDE 53,"2,2',5,6'-tetraBDE",SDVQGIMOFXMKHR-UHFFFAOYSA-N,DTXSID20879876,DTXCID101017869,BrC1=CC=C(Br)C(OC2=C(Br)C=CC=C2Br)=C1,Brc1ccc(c(c1)Oc1c(Br)cccc1Br)Br,InChI=1S/C12H6Br4O/c13-7-4-5-8(14)11(6-7)17-12-9(15)2-1-3-10(12)16/h1-6H,NA
chem0836,PBDE,NA,446254-26-8,446254268,C12H6Br4O,485.795,"2,2',6,6'-tetrabromodiphenyl ether","1,1'-Oxybis(2,6-dibromobenzene)",NA,BDE 54,"2,2',6,6'-tetraBDE",WCDCHQGVTZHVSO-UHFFFAOYSA-N,DTXSID80879877,DTXCID401017870,BrC1=CC=CC(Br)=C1OC1=C(Br)C=CC=C1Br,Brc1cccc(c1Oc1c(Br)cccc1Br)Br,InChI=1S/C12H6Br4O/c13-7-3-1-4-8(14)11(7)17-12-9(15)5-2-6-10(12)16/h1-6H,NA
chem0837,PBDE,NA,446254-27-9,446254279,C12H6Br4O,485.795,"2,3,3',4-tetrabromodiphenyl ether","1,2,3-Tribromo-4-(3-bromophenoxy)benzene",NA,BDE 55,"2,3,3',4-tetraBDE",VIHUMJGEWQPWOT-UHFFFAOYSA-N,DTXSID90881108,DTXCID904319,BrC1=CC=CC(OC2=CC=C(Br)C(Br)=C2Br)=C1,Brc1cccc(c1)Oc1ccc(c(c1Br)Br)Br,InChI=1S/C12H6Br4O/c13-7-2-1-3-8(6-7)17-10-5-4-9(14)11(15)12(10)16/h1-6H,NA
chem0838,PBDE,NA,446254-28-0,446254280,C12H6Br4O,485.795,"2,3,3',4'-tetrabromodiphenyl ether","1,2-Dibromo-3-(3,4-dibromophenoxy)benzene",NA,BDE 56,"2,3,3',4'-tetraBDE",NFOIVCGFYJIYIB-UHFFFAOYSA-N,DTXSID40879878,DTXCID101017871,BrC1=C(Br)C=C(OC2=CC=CC(Br)=C2Br)C=C1,Brc1cc(ccc1Br)Oc1cccc(c1Br)Br,InChI=1S/C12H6Br4O/c13-8-5-4-7(6-10(8)15)17-11-3-1-2-9(14)12(11)16/h1-6H,NA
chem0839,PBDE,NA,446254-29-1,446254291,C12H6Br4O,485.795,"2,3,3',5'-tetrabromodiphenyl ether","1,2-Dibromo-3-(3,5-dibromophenoxy)benzene",NA,BDE 58,"2,3,3',5'-tetraBDE",SWOYBZHGPZIRHS-UHFFFAOYSA-N,DTXSID10879880,DTXCID501017873,BrC1=CC(OC2=CC=CC(Br)=C2Br)=CC(Br)=C1,Brc1cc(cc(c1)Br)Oc1cccc(c1Br)Br,InChI=1S/C12H6Br4O/c13-7-4-8(14)6-9(5-7)17-11-3-1-2-10(15)12(11)16/h1-6H,NA
chem0840,PBDE,NA,446254-30-4,446254304,C12H6Br4O,485.795,"2,3,3',6-tetrabromodiphenyl ether","1,2,4-Tribromo-3-(3-bromophenoxy)benzene",NA,BDE 59,"2,3,3',6-tetraBDE",DMAMJZQQOWYEHT-UHFFFAOYSA-N,DTXSID70879881,DTXCID201017874,BrC1=CC=CC(OC2=C(Br)C=CC(Br)=C2Br)=C1,Brc1cccc(c1)Oc1c(Br)ccc(c1Br)Br,InChI=1S/C12H6Br4O/c13-7-2-1-3-8(6-7)17-12-10(15)5-4-9(14)11(12)16/h1-6H,NA
chem0841,PBDE,NA,446254-31-5,446254315,C12H6Br4O,485.795,"2,3,4,4'-tetrabromodiphenyl ether","1,2,3-Tribromo-4-(4-bromophenoxy)benzene",NA,BDE 60,"2,3,4,4'-tetraBDE",ARERIMFZYPFJAV-UHFFFAOYSA-N,DTXSID30879882,DTXCID901017875,BrC1=CC=C(OC2=CC=C(Br)C(Br)=C2Br)C=C1,Brc1ccc(cc1)Oc1ccc(c(c1Br)Br)Br,InChI=1S/C12H6Br4O/c13-7-1-3-8(4-2-7)17-10-6-5-9(14)11(15)12(10)16/h1-6H,NA
chem0842,PBDE,NA,446254-32-6,446254326,C12H6Br4O,485.795,"2,3,4,5-tetrabromodiphenyl ether","1,2,3,4-Tetrabromo-5-phenoxybenzene",NA,BDE 61,"2,3,4,5-tetraBDE",NDRSXNBQWAOQPP-UHFFFAOYSA-N,DTXSID90879883,DTXCID601017876,BrC1=C(Br)C(Br)=C(Br)C(OC2=CC=CC=C2)=C1,Brc1cc(Oc2ccccc2)c(c(c1Br)Br)Br,InChI=1S/C12H6Br4O/c13-8-6-9(11(15)12(16)10(8)14)17-7-4-2-1-3-5-7/h1-6H,NA
chem0843,PBDE,NA,446254-33-7,446254337,C12H6Br4O,485.795,"2,3,4,6-tetrabromodiphenyl ether","1,2,3,5-Tetrabromo-4-phenoxybenzene",NA,BDE 62,"2,3,4,6-tetraBDE",YIQYWYZZLOZVRM-UHFFFAOYSA-N,DTXSID50879884,DTXCID301017877,BrC1=CC(Br)=C(OC2=CC=CC=C2)C(Br)=C1Br,Brc1cc(Br)c(c(c1Oc1ccccc1)Br)Br,InChI=1S/C12H6Br4O/c13-8-6-9(14)12(11(16)10(8)15)17-7-4-2-1-3-5-7/h1-6H,NA
chem0844,PBDE,NA,446254-34-8,446254348,C12H6Br4O,485.795,"2,3,4',5-tetrabromodiphenyl ether","1,2,5-Tribromo-3-(4-bromophenoxy)benzene",NA,BDE 63,"2,3,4',5-tetraBDE",HNICYXFGCWPYGC-UHFFFAOYSA-N,DTXSID10879885,DTXCID001017878,BrC1=CC=C(OC2=CC(Br)=CC(Br)=C2Br)C=C1,Brc1ccc(cc1)Oc1cc(Br)cc(c1Br)Br,InChI=1S/C12H6Br4O/c13-7-1-3-9(4-2-7)17-11-6-8(14)5-10(15)12(11)16/h1-6H,NA
chem0845,PBDE,NA,446254-36-0,446254360,C12H6Br4O,485.795,"2,3,5,6-tetrabromodiphenyl ether","1,2,4,5-Tetrabromo-3-phenoxybenzene",NA,BDE 65,"2,3,5,6-tetraBDE",HPEUYVBOPJQVPN-UHFFFAOYSA-N,DTXSID30879887,DTXCID001017880,BrC1=CC(Br)=C(Br)C(OC2=CC=CC=C2)=C1Br,Brc1cc(Br)c(c(c1Br)Oc1ccccc1)Br,InChI=1S/C12H6Br4O/c13-8-6-9(14)11(16)12(10(8)15)17-7-4-2-1-3-5-7/h1-6H,NA
chem0846,PBDE,NA,446254-37-1,446254371,C12H6Br4O,485.795,"2,3',4,5-tetrabromodiphenyl ether","1,2,4-Tribromo-5-(3-bromophenoxy)benzene",NA,BDE 67,"2,3',4,5-tetraBDE",OARGWSONVLGXQA-UHFFFAOYSA-N,DTXSID90879888,DTXCID701017881,BrC1=CC=CC(OC2=CC(Br)=C(Br)C=C2Br)=C1,Brc1cccc(c1)Oc1cc(Br)c(cc1Br)Br,InChI=1S/C12H6Br4O/c13-7-2-1-3-8(4-7)17-12-6-10(15)9(14)5-11(12)16/h1-6H,NA
chem0847,PBDE,NA,446254-38-2,446254382,C12H6Br4O,485.795,"2,3',4,5'-tetrabromodiphenyl ether","2,4-Dibromo-1-(3,5-dibromophenoxy)benzene",NA,BDE 68,"2,3',4,5'-tetraBDE",UFWGRLCUOLLWAO-UHFFFAOYSA-N,DTXSID50879889,DTXCID401017882,BrC1=CC=C(OC2=CC(Br)=CC(Br)=C2)C(Br)=C1,Brc1ccc(c(c1)Br)Oc1cc(Br)cc(c1)Br,InChI=1S/C12H6Br4O/c13-7-1-2-12(11(16)6-7)17-10-4-8(14)3-9(15)5-10/h1-6H,NA
chem0848,PBDE,NA,446254-39-3,446254393,C12H6Br4O,485.795,"2,3',4',5-tetrabromodiphenyl ether","1,2-Dibromo-4-(2,5-dibromophenoxy)benzene",NA,BDE 70,"2,3',4',5-tetraBDE",GHQMTYWQVJZWAR-UHFFFAOYSA-N,DTXSID20879891,DTXCID801017884,BrC1=CC=C(Br)C(OC2=CC(Br)=C(Br)C=C2)=C1,Brc1ccc(c(c1)Oc1ccc(c(c1)Br)Br)Br,InChI=1S/C12H6Br4O/c13-7-1-3-10(15)12(5-7)17-8-2-4-9(14)11(16)6-8/h1-6H,NA
chem0849,PBDE,NA,446254-40-6,446254406,C12H6Br4O,485.795,"2,3',5,5'-tetrabromodiphenyl ether","1,4-Dibromo-2-(3,5-dibromophenoxy)benzene",NA,BDE 72,"2,3',5,5'-tetraBDE",GBBNZKQTOOZGIS-UHFFFAOYSA-N,DTXSID80879892,DTXCID501017885,BrC1=CC(OC2=CC(Br)=CC(Br)=C2)=C(Br)C=C1,Brc1cc(Br)cc(c1)Oc1cc(Br)ccc1Br,InChI=1S/C12H6Br4O/c13-7-1-2-11(16)12(6-7)17-10-4-8(14)3-9(15)5-10/h1-6H,NA
chem0850,PBDE,NA,446254-41-7,446254417,C12H6Br4O,485.795,"2,3',5',6-tetrabromodiphenyl ether","1,3-Dibromo-2-(3,5-dibromophenoxy)benzene",NA,BDE 73,"2,3',5',6-tetraBDE",WQFLVWXBCRJAQN-UHFFFAOYSA-N,DTXSID40879893,DTXCID201017886,BrC1=CC(OC2=C(Br)C=CC=C2Br)=CC(Br)=C1,Brc1cc(cc(c1)Br)Oc1c(Br)cccc1Br,InChI=1S/C12H6Br4O/c13-7-4-8(14)6-9(5-7)17-12-10(15)2-1-3-11(12)16/h1-6H,NA
chem0851,PBDE,NA,446254-42-8,446254428,C12H6Br4O,485.795,"2,4,4',5-tetrabromodiphenyl ether","1,2,4-Tribromo-5-(4-bromophenoxy)benzene",NA,BDE 74,"2,4,4',5-tetraBDE",LXCFDVVDUVPAGR-UHFFFAOYSA-N,DTXSID00879894,DTXCID901017887,BrC1=CC=C(OC2=CC(Br)=C(Br)C=C2Br)C=C1,Brc1ccc(cc1)Oc1cc(Br)c(cc1Br)Br,InChI=1S/C12H6Br4O/c13-7-1-3-8(4-2-7)17-12-6-10(15)9(14)5-11(12)16/h1-6H,NA
chem0852,PBDE,NA,446254-43-9,446254439,C12H6Br4O,485.795,"2',3,4,5-tetrabromodiphenyl ether","1,2,3-Tribromo-5-(2-bromophenoxy)benzene","2,3',4',5'-tetrabromodiphenyl ether",BDE 76,"2',3,4,5-tetraBDE",NCSWBJSFVPJPPK-UHFFFAOYSA-N,DTXSID20879896,DTXCID301017889,BrC1=CC(OC2=CC=CC=C2Br)=CC(Br)=C1Br,Brc1ccccc1Oc1cc(Br)c(c(c1)Br)Br,InChI=1S/C12H6Br4O/c13-8-3-1-2-4-11(8)17-7-5-9(14)12(16)10(15)6-7/h1-6H,NA
chem0853,PBDE,NA,446254-45-1,446254451,C12H6Br4O,485.795,"3,3',4,5-tetrabromodiphenyl ether","1,2,3-Tribromo-5-(3-bromophenoxy)benzene",NA,BDE 78,"3,3',4,5-tetraBDE",HWOBLTZZSVXBOJ-UHFFFAOYSA-N,DTXSID80879897,DTXCID601017890,BrC1=CC=CC(OC2=CC(Br)=C(Br)C(Br)=C2)=C1,Brc1cccc(c1)Oc1cc(Br)c(c(c1)Br)Br,InChI=1S/C12H6Br4O/c13-7-2-1-3-8(4-7)17-9-5-10(14)12(16)11(15)6-9/h1-6H,NA
chem0854,PBDE,NA,446254-48-4,446254484,C12H6Br4O,485.795,"3,3',4,5'-tetrabromodiphenyl ether","1,2-Dibromo-4-(3,5-dibromophenoxy)benzene",NA,BDE 79,"3,3',4,5'-tetraBDE",LELQGHJEUVRPEV-UHFFFAOYSA-N,DTXSID40879898,DTXCID301017891,BrC1=CC(OC2=CC=C(Br)C(Br)=C2)=CC(Br)=C1,Brc1cc(Oc2ccc(c(c2)Br)Br)cc(c1)Br,InChI=1S/C12H6Br4O/c13-7-3-8(14)5-10(4-7)17-9-1-2-11(15)12(16)6-9/h1-6H,NA
chem0855,PBDE,NA,446254-50-8,446254508,C12H6Br4O,485.795,"3,4,4',5-tetrabromodiphenyl ether","1,2,3-Tribromo-5-(4-bromophenoxy)benzene",NA,BDE 81,"3,4,4',5-tetraBDE",ULFOIXCXIWHJDS-UHFFFAOYSA-N,DTXSID00879899,DTXCID001017892,BrC1=CC=C(OC2=CC(Br)=C(Br)C(Br)=C2)C=C1,Brc1ccc(cc1)Oc1cc(Br)c(c(c1)Br)Br,InChI=1S/C12H6Br4O/c13-7-1-3-8(4-2-7)17-9-5-10(14)12(16)11(15)6-9/h1-6H,NA
chem0856,PBDE,NA,446254-51-9,446254519,C12H5Br5O,564.691,"2,2',3,3',5-pentabromodiphenyl ether","1,2,5-Tribromo-3-(2,3-dibromophenoxy)benzene",NA,BDE 83,"2,2',3,3',5-pentaBDE",XAHYSNUYJLNDBX-UHFFFAOYSA-N,DTXSID50879900,DTXCID701017893,BrC1=CC(OC2=CC=CC(Br)=C2Br)=C(Br)C(Br)=C1,Brc1cc(Oc2cccc(c2Br)Br)c(c(c1)Br)Br,InChI=1S/C12H5Br5O/c13-6-4-8(15)12(17)10(5-6)18-9-3-1-2-7(14)11(9)16/h1-5H,NA
chem0857,PBDE,NA,446254-52-0,446254520,C12H5Br5O,564.691,"2,2',3,3',6-pentabromodiphenyl ether","1,2,4-Tribromo-3-(2,3-dibromophenoxy)benzene",NA,BDE 84,"2,2',3,3',6-pentaBDE",PPIZNRAVQHNLJM-UHFFFAOYSA-N,DTXSID10879901,DTXCID401017894,BrC1=CC=C(Br)C(OC2=CC=CC(Br)=C2Br)=C1Br,Brc1c(Br)cccc1Oc1c(Br)ccc(c1Br)Br,InChI=1S/C12H5Br5O/c13-6-2-1-3-9(10(6)16)18-12-8(15)5-4-7(14)11(12)17/h1-5H,NA
chem0858,PBDE,NA,446254-53-1,446254531,C12H5Br5O,564.691,"2,2',3,4,5-pentabromodiphenyl ether","1,2,3,4-Tetrabromo-5-(2-bromophenoxy)benzene",NA,BDE 86,"2,2',3,4,5-pentaBDE",YMVWYUWOUOQCQP-UHFFFAOYSA-N,DTXSID70879902,DTXCID101017895,BrC1=CC=CC=C1OC1=C(Br)C(Br)=C(Br)C(Br)=C1,Brc1ccccc1Oc1cc(Br)c(c(c1Br)Br)Br,InChI=1S/C12H5Br5O/c13-6-3-1-2-4-8(6)18-9-5-7(14)10(15)12(17)11(9)16/h1-5H,NA
chem0859,PBDE,NA,446254-54-2,446254542,C12H5Br5O,564.691,"2,2',3,4,5'-pentabromodiphenyl ether","1,2,3-Tribromo-4-(2,5-dibromophenoxy)benzene",NA,BDE 87,"2,2',3,4,5'-pentaBDE",WKYQUGCIKNOXFW-UHFFFAOYSA-N,DTXSID30879903,DTXCID801017896,BrC1=CC=C(Br)C(OC2=C(Br)C(Br)=C(Br)C=C2)=C1,Brc1ccc(c(c1)Oc1ccc(c(c1Br)Br)Br)Br,InChI=1S/C12H5Br5O/c13-6-1-2-7(14)10(5-6)18-9-4-3-8(15)11(16)12(9)17/h1-5H,NA
chem0860,PBDE,NA,446254-55-3,446254553,C12H5Br5O,564.691,"2,2',3,4,6-pentabromodiphenyl ether","1,2,3,5-Tetrabromo-4-(2-bromophenoxy)benzene",NA,BDE 88,"2,2',3,4,6-pentaBDE",OPZUHBCVIZNZFB-UHFFFAOYSA-N,DTXSID90879904,DTXCID501017897,BrC1=CC=CC=C1OC1=C(Br)C(Br)=C(Br)C=C1Br,Brc1cc(Br)c(c(c1Oc1ccccc1Br)Br)Br,InChI=1S/C12H5Br5O/c13-6-3-1-2-4-9(6)18-12-8(15)5-7(14)10(16)11(12)17/h1-5H,NA
chem0861,PBDE,NA,446254-56-4,446254564,C12H5Br5O,564.691,"2,2',3,4,6'-pentabromodiphenyl ether","1,2,3-Tribromo-4-(2,6-dibromophenoxy)benzene",NA,BDE 89,"2,2',3,4,6'-pentaBDE",XGFLJLJXVIMCNR-UHFFFAOYSA-N,DTXSID50879905,DTXCID201017898,BrC1=CC=C(OC2=C(Br)C=CC=C2Br)C(Br)=C1Br,Brc1c(Br)ccc(c1Br)Oc1c(Br)cccc1Br,InChI=1S/C12H5Br5O/c13-6-4-5-9(11(17)10(6)16)18-12-7(14)2-1-3-8(12)15/h1-5H,NA
chem0862,PBDE,NA,446254-57-5,446254575,C12H5Br5O,564.691,"2,2',3,4',5-pentabromodiphenyl ether","1,2,5-Tribromo-3-(2,4-dibromophenoxy)benzene",NA,BDE 90,"2,2',3,4',5-pentaBDE",BATFXMGTVIESIQ-UHFFFAOYSA-N,DTXSID10879906,DTXCID901017899,BrC1=CC(Br)=C(OC2=CC(Br)=CC(Br)=C2Br)C=C1,Brc1ccc(c(c1)Br)Oc1cc(Br)cc(c1Br)Br,InChI=1S/C12H5Br5O/c13-6-1-2-10(8(15)3-6)18-11-5-7(14)4-9(16)12(11)17/h1-5H,NA
